sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;ts;sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663765040;595454;1663765040;595478;1663765040;595403;0.0255;0.2295;9.7665;1663765040595403;1663765040;587283;1663765040;587305;1663765040;587237;-0.029296875
1663765040;695696;1663765040;695720;1663765040;695647;0.0425;0.2805;9.5625;1663765040695647;1663765040;687541;1663765040;687562;1663765040;687496;-0.029296875
1663765040;795444;1663765040;795468;1663765040;795394;0.0935;0.3145;9.571;1663765040795394;1663765040;787568;1663765040;787590;1663765040;787519;-0.029296875
1663765040;895522;1663765040;895545;1663765040;895473;0.0765;0.2635;9.724;1663765040895473;1663765040;887364;1663765040;887386;1663765040;887316;-0.029296875
1663765040;995695;1663765040;995719;1663765040;995646;0.0085;0.306;9.7665;1663765040995646;1663765040;987538;1663765040;987561;1663765040;987487;-0.029296875
1663765041;95490;1663765041;95514;1663765041;95440;0.0425;0.2465;9.8175;1663765041095440;1663765041;87578;1663765041;87600;1663765041;87533;-0.029296875
1663765041;195507;1663765041;195537;1663765041;195444;0.0765;0.3485;9.7495;1663765041195444;1663765041;187291;1663765041;187313;1663765041;187243;-0.029296875
1663765041;295767;1663765041;295802;1663765041;295710;0.1785;0.306;9.5965;1663765041295710;1663765041;287846;1663765041;287868;1663765041;287799;-0.029296875
1663765041;395449;1663765041;395472;1663765041;395401;0.2465;0.3485;9.571;1663765041395401;1663765041;387581;1663765041;387603;1663765041;387537;-0.029296875
1663765041;495480;1663765041;495504;1663765041;495430;0.0255;0.3315;9.9705;1663765041495430;1663765041;487299;1663765041;487320;1663765041;487253;-0.03125
1663765041;595754;1663765041;595799;1663765041;595695;0.0595;0.2295;10.0895;1663765041595695;1663765041;587558;1663765041;587597;1663765041;587496;-0.03125
1663765041;695505;1663765041;695529;1663765041;695456;0.0255;0.3485;9.7665;1663765041695456;1663765041;687628;1663765041;687650;1663765041;687580;-0.033203125
1663765041;795469;1663765041;795493;1663765041;795420;-0.0425;0.3655;9.5115;1663765041795420;1663765041;787309;1663765041;787330;1663765041;787261;-0.115234375
1663765041;895777;1663765041;895809;1663765041;895718;-0.2805;0.306;9.5285;1663765041895718;1663765041;887552;1663765041;887574;1663765041;887503;-0.3701171875
1663765041;995468;1663765041;995492;1663765041;995420;-0.68;0.2635;9.8345;1663765041995420;1663765041;987559;1663765041;987581;1663765041;987514;-0.6650390625
1663765042;95509;1663765042;95533;1663765042;95458;-1.156;0.1615;9.8855;1663765042095458;1663765042;87379;1663765042;87400;1663765042;87335;-1.0869140625
1663765042;195781;1663765042;195814;1663765042;195722;-1.7935;0.1955;9.7835;1663765042195722;1663765042;187578;1663765042;187600;1663765042;187530;-1.4853515625
1663765042;295502;1663765042;295526;1663765042;295452;-2.125;0.1615;9.6135;1663765042295452;1663765042;287572;1663765042;287593;1663765042;287527;-1.8955078125
1663765042;395527;1663765042;395557;1663765042;395463;-2.244;0.1105;9.5285;1663765042395463;1663765042;387301;1663765042;387323;1663765042;387257;-2.1611328125
1663765042;495795;1663765042;495822;1663765042;495736;-2.006;0.153;9.4435;1663765042495736;1663765042;487850;1663765042;487874;1663765042;487798;-2.1943359375
1663765042;595485;1663765042;595509;1663765042;595437;-1.7765;0.0255;9.5455;1663765042595437;1663765042;587582;1663765042;587605;1663765042;587535;-2.1552734375
1663765042;695514;1663765042;695537;1663765042;695464;-1.4025;0.0255;9.724;1663765042695464;1663765042;687346;1663765042;687368;1663765042;687298;-2.0556640625
1663765042;795770;1663765042;795806;1663765042;795715;-1.0115;0.0425;9.8175;1663765042795715;1663765042;787594;1663765042;787616;1663765042;787546;-1.794921875
1663765042;895518;1663765042;895542;1663765042;895469;-0.4675;0.1955;9.639;1663765042895469;1663765042;887619;1663765042;887641;1663765042;887575;-1.34765625
1663765042;995490;1663765042;995519;1663765042;995435;-0.0085;0.2295;9.4605;1663765042995435;1663765042;987356;1663765042;987378;1663765042;987312;-0.8603515625
1663765043;95800;1663765043;95827;1663765043;95740;0.5525;0.0425;9.4435;1663765043095740;1663765043;87590;1663765043;87612;1663765043;87542;-0.19921875
1663765043;195473;1663765043;195498;1663765043;195429;0.9605;0.0765;9.5455;1663765043195429;1663765043;187610;1663765043;187631;1663765043;187566;0.3505859375
1663765043;295527;1663765043;295552;1663765043;295477;1.615;0.0085;9.724;1663765043295477;1663765043;287425;1663765043;287447;1663765043;287376;0.96875
1663765043;395807;1663765043;395834;1663765043;395748;1.972;-0.0935;9.7495;1663765043395748;1663765043;387554;1663765043;387576;1663765043;387511;1.4248046875
1663765043;495534;1663765043;495558;1663765043;495485;1.938;-0.0595;9.6135;1663765043495485;1663765043;487631;1663765043;487653;1663765043;487581;1.7001953125
1663765043;595511;1663765043;595536;1663765043;595461;1.683;-0.0085;9.5285;1663765043595461;1663765043;587331;1663765043;587353;1663765043;587283;1.779296875
1663765043;695829;1663765043;695855;1663765043;695767;1.377;0.0255;9.4095;1663765043695767;1663765043;687638;1663765043;687660;1663765043;687590;1.732421875
1663765043;795509;1663765043;795531;1663765043;795460;1.292;-0.0425;9.5115;1663765043795460;1663765043;787635;1663765043;787667;1663765043;787582;1.6279296875
1663765043;895536;1663765043;895560;1663765043;895487;0.8585;0.0255;9.5455;1663765043895487;1663765043;887350;1663765043;887372;1663765043;887306;1.4228515625
1663765043;995822;1663765043;995847;1663765043;995763;0.6205;0.0085;9.5455;1663765043995763;1663765043;987590;1663765043;987613;1663765043;987541;1.1767578125
1663765044;95594;1663765044;95618;1663765044;95546;0.5525;0.0085;9.6645;1663765044095546;1663765044;87680;1663765044;87703;1663765044;87632;0.931640625
1663765044;195511;1663765044;195537;1663765044;195467;0.2295;0.0;9.6305;1663765044195467;1663765044;187392;1663765044;187427;1663765044;187344;0.7275390625
1663765044;295825;1663765044;295851;1663765044;295767;0.153;0.0;9.724;1663765044295767;1663765044;287612;1663765044;287634;1663765044;287568;0.4892578125
1663765044;395536;1663765044;395561;1663765044;395487;0.1105;0.0085;9.5285;1663765044395487;1663765044;387646;1663765044;387668;1663765044;387597;0.30859375
1663765044;495591;1663765044;495615;1663765044;495542;0.2805;0.0085;9.5115;1663765044495542;1663765044;487437;1663765044;487460;1663765044;487391;0.16015625
1663765044;595827;1663765044;595860;1663765044;595768;-0.0255;0.0425;9.6305;1663765044595768;1663765044;587672;1663765044;587694;1663765044;587625;0.1083984375
1663765044;695563;1663765044;695587;1663765044;695515;0.0;-0.0255;9.571;1663765044695515;1663765044;687642;1663765044;687664;1663765044;687598;0.11328125
1663765044;795586;1663765044;795615;1663765044;795522;-0.0255;0.0;9.571;1663765044795522;1663765044;787385;1663765044;787407;1663765044;787337;0.115234375
1663765044;895828;1663765044;895853;1663765044;895771;0.4335;0.0;9.6815;1663765044895771;1663765044;887934;1663765044;887955;1663765044;887890;0.1171875
1663765044;995539;1663765044;995563;1663765044;995490;0.459;0.0595;9.724;1663765044995490;1663765044;987654;1663765044;987676;1663765044;987606;0.119140625
1663765045;95585;1663765045;95609;1663765045;95536;0.2465;-0.0425;9.7495;1663765045095536;1663765045;87433;1663765045;87454;1663765045;87385;0.123046875
1663765045;195836;1663765045;195861;1663765045;195787;-0.0085;-0.0935;9.5965;1663765045195787;1663765045;187647;1663765045;187669;1663765045;187599;0.125
1663765045;295573;1663765045;295597;1663765045;295526;0.0765;0.0425;9.5285;1663765045295526;1663765045;287695;1663765045;287716;1663765045;287650;0.138671875
1663765045;395569;1663765045;395594;1663765045;395520;0.1785;0.0255;9.6305;1663765045395520;1663765045;387420;1663765045;387442;1663765045;387373;0.1650390625
1663765045;495839;1663765045;495863;1663765045;495789;0.0255;0.0;9.5965;1663765045495789;1663765045;487666;1663765045;487689;1663765045;487617;0.173828125
